credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,debt_consolidation,0.0963,346.62,10.46310334,8.85,732,8.630022830136987,10935,52.1,0,0,0,1
1,debt_consolidation,0.1379,681.51,11.54248427,19.76,692,19.068493150684933,22512,65.2,0,0,0,0
1,all_other,0.1189,33.17,11.3736634,5.57,697,23.342351597260276,5742,55.2,0,1,0,0
1,all_other,0.1158,165.07,10.51867319,7.36,762,6.164383561643835,0,0.0,1,0,0,0
1,debt_consolidation,0.0932,191.69,10.46310334,7.85,737,8.794520547945206,9432,47.2,2,0,0,0
1,debt_consolidation,0.1632,176.57,11.15625052,16.75,662,4.273972602739726,3901,95.1,0,0,0,0
1,all_other,0.1287,538.14,10.54534144,22.34,722,10.865639268493151,0,0.0,0,0,0,0
1,all_other,0.1347,678.46,10.83958091,17.46,697,7.808219178082192,8467,26.7,1,0,0,0
1,debt_consolidation,0.1284,285.76,10.81977828,24.43,732,25.6163242,8359,91.9,1,0,0,0
1,debt_consolidation,0.1442,481.36,10.66895539,7.67,672,12.0,7106,67.7,0,0,0,0
1,credit_card,0.1379,374.84,10.69194491,14.97,692,4.440981734246575,9900,60.0,1,0,0,0
1,all_other,0.0932,319.47,10.73639668,20.92,767,12.854794520547944,24523,37.9,0,0,0,0
1,debt_consolidation,0.1347,339.23,11.3736634,22.65,692,28.602625561643833,14943,54.3,0,1,0,0
1,debt_consolidation,0.0932,95.85,10.29775689,13.91,757,9.698630136986301,0,0.0,1,0,0,0
1,all_other,0.1253,167.34,10.91508846,7.53,717,8.876712328767123,2196,39.9,1,0,0,0
1,major_purchase,0.1095,386.03,10.46310334,1.99,762,9.698630136986301,5234,11.4,3,0,0,0
1,major_purchase,0.08,235.03,11.90494053,0.92,802,25.47933789863014,7914,6.5,1,0,0,0
1,debt_consolidation,0.1695,320.65,12.37581542,11.67,667,10.602625569863013,22353,99.3,0,0,1,1
1,small_business,0.1126,394.36,10.96819829,6.33,782,9.947945205479453,157,0.6,0,0,0,0
1,small_business,0.1758,122.21,10.96812932,7.35,697,4.602625569863013,4596,51.6,0,0,0,0
1,all_other,0.1316,33.78,10.645424900000002,19.63,672,10.602625569863013,11189,86.7,2,1,0,0
1,educational,0.1189,39.8,9.472704636,24.09,707,3.8,772,25.7,0,0,0,0
1,debt_consolidation,0.1347,529.2,10.87804719,18.66,697,8.547831049315068,13514,92.6,2,0,0,0
1,all_other,0.1347,203.54,10.34174248,20.25,702,3.287557076712329,2314,32.1,1,0,0,0
1,debt_consolidation,0.1253,53.55,10.1266311,2.98,712,3.0493150684931507,3375,51.1,0,0,0,0
1,debt_consolidation,0.1568,322.02,10.81977828,12.98,662,14.136986301369863,16651,63.3,0,0,0,0
1,debt_consolidation,0.1126,402.58,11.612770800000002,9.38,747,15.53413241917808,39833,86.1,1,0,0,0
1,debt_consolidation,0.1158,363.15,11.3736634,9.32,722,10.273858446575343,19827,90.9,0,0,0,0
1,credit_card,0.0932,319.47,12.2010601,8.36,802,32.013698630136986,144723,3.3,0,0,0,0
1,debt_consolidation,0.1253,167.34,10.54534144,19.14,682,6.082191780821918,19876,77.0,0,0,0,0
1,credit_card,0.0963,224.66,10.71441777,24.59,727,12.246461186301369,10082,56.3,0,0,0,0
1,small_business,0.1158,198.09,9.798127037,18.07,707,4.8493150684931505,10040,32.1,0,0,0,0
1,all_other,0.1253,133.87,10.75798798,1.07,732,3.1232876712328768,1332,19.9,0,0,0,0
1,debt_consolidation,0.1126,328.64,10.81977828,12.24,722,13.657420090410957,14483,36.5,1,0,0,0
1,all_other,0.1126,328.64,11.3736634,10.41,747,10.687557076712329,14406,37.1,3,0,0,0
1,small_business,0.1663,886.75,11.6784399,2.84,742,18.49303652876712,6835,13.2,1,0,0,1
1,small_business,0.1884,914.42,11.73606902,19.3,707,18.65742009041096,26339,49.0,2,0,0,0
1,debt_consolidation,0.0768,93.58,11.15625052,8.78,762,9.945205479452055,2211,6.2,0,0,0,0
1,credit_card,0.0932,76.68,10.59663473,9.0,737,7.1506849315068495,10379,69.2,0,0,0,0
1,all_other,0.1189,132.66,10.89673933,12.91,692,11.753424657534246,24671,66.0,1,1,0,0
1,debt_consolidation,0.1411,684.58,11.891307099999999,13.1,692,14.712328767123287,0,0.0,1,0,0,0
1,debt_consolidation,0.1253,669.33,10.59663473,17.76,722,8.95068493150685,18658,66.9,0,0,0,0
1,credit_card,0.08,108.11,10.27505111,21.6,737,18.65742009041096,22245,44.5,1,0,0,0
1,major_purchase,0.1505,208.15,11.07702177,11.58,717,12.410844747945204,5518,98.3,0,0,0,0
1,all_other,0.0963,96.29,11.33857208,16.86,717,20.136986301369863,31089,78.1,1,0,0,0
1,debt_consolidation,0.0932,191.69,11.15310271,4.06,747,6.164383561643835,5307,12.8,1,0,0,0
1,credit_card,0.1221,453.09,11.15625052,22.18,712,10.931506849315069,34560,84.9,2,0,0,0
1,educational,0.1221,69.97,10.08580911,19.35,687,36.73972602739726,0,0.0,0,0,0,0
1,all_other,0.0932,287.53,11.35035948,0.0,812,13.150684931506849,1343,3.1,1,0,0,0
1,debt_consolidation,0.0932,332.25,11.48965684,6.3,762,14.794520547945206,42307,38.0,1,0,0,0
1,debt_consolidation,0.08,137.88,10.40426284,10.76,747,9.04109589041096,433,7.3,0,0,0,0
1,all_other,0.1189,318.38,10.4744671,21.15,707,9.794520547945206,30332,44.4,3,0,0,0
1,educational,0.1218,666.0,11.96527416,8.95,727,19.610844747945205,31340,61.3,3,0,0,0
1,debt_consolidation,0.1126,492.95,11.03495418,5.46,787,15.945205479452055,17911,32.6,2,0,0,1
1,all_other,0.1347,101.77,10.81977828,19.75,672,19.068493150684933,17015,53.8,1,0,0,0
1,debt_consolidation,0.1284,50.43,10.92233487,23.09,672,12.495776254794519,31698,79.2,3,0,0,0
1,small_business,0.0963,471.79,11.31447453,4.71,762,18.65742009041096,3629,17.9,0,1,0,0
1,debt_consolidation,0.1158,825.34,11.47874801,19.57,752,11.588926939726026,17091,38.8,1,0,0,0
1,all_other,0.1158,594.25,11.53272809,11.35,727,15.205479452054794,32831,66.6,1,0,0,1
1,all_other,0.1221,333.15,10.71441777,0.0,707,7.232876712328767,4924,23.8,0,1,0,0
1,home_improvement,0.0932,159.74,10.81985828,1.39,777,18.986301369863014,2294,6.1,0,0,0,0
1,credit_card,0.1411,479.21,11.00209984,22.14,677,15.6163242,14180,58.6,1,0,0,0
1,credit_card,0.1221,832.88,11.35040654,17.59,727,9.123287671232877,34155,45.5,0,0,0,0
1,home_improvement,0.0768,124.77,10.84480255,18.07,797,15.123287671232877,3832,6.6,0,0,0,0
1,debt_consolidation,0.0932,111.82,11.00209984,16.92,727,5.671118720547946,3160,33.3,1,0,0,0
1,debt_consolidation,0.1379,681.51,12.429216199999999,5.4,687,18.57522830958904,11356,78.7,1,0,0,0
1,debt_consolidation,0.1095,229.0,10.22990945,13.68,717,5.7534246575342465,4635,60.2,3,0,0,0
1,home_improvement,0.1316,101.32,10.80242865,0.56,717,3.4519406383561644,1672,53.9,2,0,0,0
1,all_other,0.1095,163.57,11.60367983,15.75,717,12.821917808219178,34267,67.5,2,0,0,0
1,debt_consolidation,0.1158,429.18,10.63585545,17.37,717,9.945205479452055,14391,34.4,2,0,0,0
1,major_purchase,0.1379,477.06,10.89673933,6.71,687,13.150684931506849,16826,81.3,2,0,0,1
1,credit_card,0.1253,259.37,11.70645498,24.54,702,17.17808219178082,72544,93.6,0,0,0,0
1,debt_consolidation,0.1221,333.15,10.59663473,4.59,742,11.013698630136986,5784,52.6,1,0,0,0
1,debt_consolidation,0.1537,261.35,11.22524339,7.09,667,16.027397260273972,25908,97.4,1,0,1,0
1,debt_consolidation,0.1158,396.17,10.95080655,13.89,722,7.561529679452055,7636,26.9,1,0,0,1
1,debt_consolidation,0.1221,666.3,11.51292546,8.89,722,14.794520547945206,20636,22.6,2,1,0,0
1,home_improvement,0.1221,499.73,11.51292546,9.19,712,6.328652967123288,24204,30.0,2,0,0,0
1,debt_consolidation,0.1316,506.56,10.87161143,6.52,692,9.945205479452055,10372,50.1,0,0,0,0
1,all_other,0.0963,205.41,10.66895539,21.01,727,10.191780821917808,2210,11.9,1,0,0,0
1,major_purchase,0.08,112.81,10.46321762,2.23,737,12.57522830958904,5015,8.2,1,0,0,0
1,home_improvement,0.0894,301.83,11.35627165,6.27,747,9.451940638356165,6382,9.4,0,0,0,0
1,debt_consolidation,0.0932,191.69,10.33475035,5.57,752,13.561529679452054,8143,18.4,0,0,0,0
1,small_business,0.1565,419.84,11.08214255,11.94,712,18.895890410958906,13583,26.6,0,0,0,1
1,debt_consolidation,0.1221,259.86,10.98529272,11.69,692,5.671118720547946,7133,63.7,1,0,0,0
1,educational,0.1253,167.34,10.30895266,0.0,697,5.095890410958904,0,0.0,1,1,0,1
1,credit_card,0.1474,86.35,9.798127037,6.93,662,6.904109589041096,4299,17.1,1,0,0,1
1,credit_card,0.0932,159.74,11.05089001,13.79,737,9.945205479452055,5163,28.1,1,0,0,0
1,all_other,0.1158,99.05,11.55214618,15.18,712,19.561529679452054,21072,94.6,1,0,0,0
1,debt_consolidation,0.0932,127.79,10.62132735,17.82,747,10.931506849315069,24764,32.0,0,0,0,1
1,debt_consolidation,0.1221,133.26,10.59663473,13.26,692,9.945205479452055,6172,22.2,0,0,0,0
1,debt_consolidation,0.1316,148.59,10.84894866,6.69,707,17.588926939726026,11374,68.1,1,1,0,1
1,small_business,0.08,156.69,9.472704636,16.8,762,10.027397260273972,1970,7.5,0,0,0,0
1,all_other,0.0963,152.45,10.30895266,12.52,727,6.986301369863014,6070,30.3,3,0,0,1
1,small_business,0.1695,178.14,10.81977828,21.7,687,12.657420090410957,5800,66.7,2,1,0,1
1,debt_consolidation,0.1316,344.46,10.645424900000002,14.57,697,7.808219178082192,8504,87.7,2,0,0,0
1,all_other,0.1253,301.2,11.34805082,21.4,692,13.808219178082192,7407,45.4,1,0,0,0
1,debt_consolidation,0.08,156.69,11.45495731,16.21,747,24.575228309589043,78532,36.9,3,0,0,0
1,major_purchase,0.1148,494.53,11.28978191,0.66,752,7.643721460273973,513,7.0,3,0,0,0
1,all_other,0.1221,283.18,10.49559819,9.23,722,4.073972602739726,364,12.1,1,0,0,0
1,home_improvement,0.0932,319.47,10.9331784,12.62,777,9.123287671232877,798,4.9,0,0,0,0
1,educational,0.0932,332.25,10.61643736,14.47,752,8.136986301369863,3741,10.2,1,0,0,0
1,small_business,0.0963,288.85,11.42954386,15.85,732,12.57522830958904,27458,63.4,0,0,0,0
1,debt_consolidation,0.1632,565.02,10.95080655,5.64,662,13.068493150684931,19607,76.9,0,0,0,0
1,home_improvement,0.1221,499.73,10.71441777,14.51,712,15.6163242,5786,48.6,3,0,1,1
1,debt_consolidation,0.1505,312.23,11.03488966,23.75,677,9.780821917808218,15149,92.9,1,0,0,0
1,debt_consolidation,0.1126,262.91,11.41564334,8.04,722,17.26027397260274,7670,57.7,1,0,0,0
1,debt_consolidation,0.1379,681.51,11.32242576,14.94,692,12.328652967123286,36449,45.1,0,0,0,1
1,educational,0.0932,47.93,11.08214255,5.94,742,16.10958904109589,2232,38.5,0,0,0,0
1,credit_card,0.1284,403.42,10.46321762,11.21,687,22.19178082191781,8568,48.1,1,4,0,1
1,credit_card,0.0932,223.63,10.51867319,23.42,737,12.821917808219178,22450,52.9,1,0,0,0
1,major_purchase,0.1411,273.84,10.71441777,8.8,702,3.863013698630137,0,0.0,2,0,0,0
1,debt_consolidation,0.1126,328.64,11.42954386,2.54,717,18.49303652876712,12809,26.3,3,0,1,0
1,home_improvement,0.1537,871.16,13.01700286,0.13,687,6.904109589041096,4853,14.8,2,0,0,0
1,debt_consolidation,0.1505,346.92,10.71441777,11.92,667,11.013698630136986,29482,80.3,1,0,0,1
1,credit_card,0.1253,200.8,10.62132735,11.24,682,5.178082191780822,9469,65.8,0,1,0,0
1,all_other,0.1221,333.15,11.42958733,10.45,702,9.369748857534246,17328,45.7,0,0,0,1
1,debt_consolidation,0.1379,817.82,11.81303006,5.72,707,16.605365295890408,24146,58.9,0,0,0,0
1,credit_card,0.1347,508.84,11.41090381,3.77,682,13.150684931506849,24545,66.9,0,0,0,0
1,debt_consolidation,0.1284,90.77,10.71441777,9.17,697,18.08219178082192,2857,92.2,0,0,0,0
1,small_business,0.1758,215.66,10.77895629,5.03,697,4.767123287671233,3881,55.4,0,0,0,0
1,all_other,0.1253,100.4,11.00209984,12.98,682,13.150684931506849,8288,83.7,0,0,0,0
1,small_business,0.1758,539.13,11.26446411,9.18,692,16.388926939726026,10055,37.5,0,0,0,0
1,credit_card,0.0894,349.49,11.66134547,7.14,742,23.26027397260274,22162,17.5,0,0,0,0
1,all_other,0.1221,159.92,11.22524339,9.41,697,10.273972602739725,21069,87.8,0,0,0,0
1,major_purchase,0.08,156.69,10.23995979,2.36,752,6.005479452054795,2583,31.5,1,0,0,0
1,debt_consolidation,0.08,188.02,10.73639668,10.64,762,32.054794520547944,74759,13.9,0,0,0,0
1,debt_consolidation,0.16,175.79,10.385913699999998,16.3,662,9.906849315068493,0,0.0,0,1,0,1
1,credit_card,0.1357,271.75,9.680344001,7.35,692,4.147945205479452,4341,31.2,0,0,0,0
1,all_other,0.1189,215.57,11.33857208,18.1,702,15.04109589041096,14575,36.4,1,0,0,0
1,major_purchase,0.0963,449.32,11.26446411,11.88,802,11.753424657534246,1236,3.9,1,0,0,0
1,educational,0.1316,128.33,10.71441777,17.01,702,6.986301369863014,5144,29.1,0,0,0,0
1,debt_consolidation,0.1316,364.72,10.73630972,19.05,692,10.931506849315069,13067,89.5,1,0,0,0
1,all_other,0.1095,57.25,9.740968622999999,23.65,712,34.60262556164383,14385,25.6,3,0,0,0
1,major_purchase,0.1095,98.15,10.98026315,7.4,722,13.808219178082192,11855,76.0,2,1,0,1
1,credit_card,0.1632,882.84,12.56024446,14.67,687,20.054794520547944,95324,96.4,0,0,0,0
1,all_other,0.0963,160.48,11.05879518,22.37,727,7.314954336986301,3649,28.5,1,0,0,0
1,debt_consolidation,0.1158,660.27,10.81985828,12.46,772,11.34509132328767,0,0.0,1,0,0,0
1,all_other,0.08,175.49,11.08214255,17.13,757,16.84931506849315,4728,18.8,1,0,0,0
1,debt_consolidation,0.1253,133.87,10.59663473,18.39,687,11.095890410958905,7227,70.9,0,0,0,0
1,credit_card,0.1505,86.73,11.184421400000002,16.3,667,9.863013698630137,16242,95.5,0,0,0,0
1,debt_consolidation,0.0963,385.14,10.46310334,15.94,767,19.561529679452054,12002,29.4,1,0,0,0
1,debt_consolidation,0.1189,331.64,11.40756495,13.95,712,18.65742009041096,32678,75.8,0,0,1,0
1,all_other,0.1284,268.95,10.65140697,16.73,682,9.863013698630137,4075,20.4,0,0,0,0
1,debt_consolidation,0.1461,379.23,11.14186178,12.7,682,29.64646117808219,21479,82.3,0,0,0,0
1,debt_consolidation,0.1189,530.63,11.45105006,13.93,717,19.39714611780822,9867,24.1,1,0,0,0
1,major_purchase,0.1221,299.84,10.89049766,24.35,702,9.863013698630137,43751,86.3,0,0,0,0
1,all_other,0.1095,327.14,11.15625052,0.82,722,16.39714611780822,2401,8.1,0,0,0,0
1,debt_consolidation,0.1379,204.46,11.69524702,9.74,672,15.126027397260273,41042,82.1,2,0,0,0
1,debt_consolidation,0.1126,460.09,10.49127422,22.83,722,9.780821917808218,10400,40.2,2,0,0,0
1,all_other,0.0932,115.01,10.69194491,2.1,797,14.139726027397261,0,0.0,0,0,0,0
1,home_improvement,0.0963,112.33,10.59663473,5.31,717,8.95890410958904,4199,27.6,1,0,0,0
1,small_business,0.1537,139.39,9.61580548,15.04,787,10.602625569863013,1573,3.5,1,0,0,0
1,debt_consolidation,0.1316,489.67,10.71441777,24.91,687,10.684817350684932,15134,74.6,0,0,0,0
1,debt_consolidation,0.1126,591.54,11.105197800000001,10.93,742,15.205479452054794,29596,30.8,0,0,0,1
1,debt_consolidation,0.0788,187.69,10.78931908,18.09,722,10.60285388219178,23919,67.6,2,0,0,0
1,debt_consolidation,0.1284,134.48,9.340403256,11.7,687,4.684817350684931,3789,75.8,0,0,0,0
1,debt_consolidation,0.1474,172.69,10.08580911,15.05,672,3.780821917808219,9802,63.6,2,1,0,0
1,debt_consolidation,0.1253,133.87,11.09930217,3.26,712,4.767123287671233,3690,73.8,0,0,0,0
1,debt_consolidation,0.1347,463.05,10.89673933,23.29,682,9.04109589041096,18749,61.1,3,1,0,0
1,debt_consolidation,0.1095,196.29,10.04324949,8.82,742,20.054794520547944,591,29.5,0,0,0,0
1,debt_consolidation,0.1221,199.89,10.18111929,11.05,687,12.57522830958904,14387,68.5,0,0,0,1
1,debt_consolidation,0.1379,681.51,11.69524702,15.0,687,21.041095890410958,24911,27.2,1,2,0,0
1,home_improvement,0.0963,231.08,11.3736634,3.61,777,12.328652967123286,0,0.0,0,0,0,0
1,credit_card,0.1221,116.61,10.59663473,8.28,687,14.383447487671232,3900,43.7,0,1,0,0
1,credit_card,0.1287,235.44,10.81977828,16.06,692,8.054794520547945,19609,73.7,2,0,0,0
1,debt_consolidation,0.0963,320.95,10.81977828,21.89,747,17.506735158904107,33895,33.3,0,0,0,0
1,major_purchase,0.08,125.35,11.12726298,14.19,772,6.410844747945205,471,2.6,2,0,0,0
1,major_purchase,0.0932,191.69,11.46468015,9.51,742,12.821917808219178,31108,34.9,0,0,0,1
1,small_business,0.1758,251.6,10.30895266,13.16,712,5.7534246575342465,12017,73.7,1,0,0,0
1,debt_consolidation,0.1284,403.42,10.4341158,23.05,687,13.89041095890411,8856,28.2,2,2,1,0
1,debt_consolidation,0.1221,449.76,11.12726298,18.72,707,8.7149543369863,28714,53.1,0,0,0,0
1,educational,0.1411,201.1,9.862665558,0.56,682,17.91780821917808,0,0.0,2,0,0,0
1,all_other,0.0894,142.98,11.51292546,9.6,752,10.668378994520548,50284,32.6,3,0,0,0
1,major_purchase,0.0932,111.82,10.79409118,8.94,767,5.671118720547946,280,2.1,0,0,0,0
1,home_improvement,0.08,203.69,11.72800459,8.79,752,20.383447487671233,7828,13.2,3,0,0,0
1,debt_consolidation,0.1442,206.3,10.77895629,4.88,662,5.7534246575342465,5565,43.1,0,0,0,0
1,all_other,0.1347,122.13,9.61580548,15.28,682,3.863013698630137,371,37.1,1,0,0,0
1,debt_consolidation,0.1379,238.53,11.19134184,13.41,682,12.657420090410957,22541,57.1,1,0,0,0
1,debt_consolidation,0.1221,299.84,11.51791301,8.6,697,15.451940638356163,20994,75.8,1,0,0,0
1,educational,0.0932,255.58,10.30895266,16.8,772,16.356050227397258,7590,25.7,0,0,0,0
1,home_improvement,0.1253,227.58,11.08214255,4.1,747,7.643721460273973,155,1.2,6,0,0,1
1,debt_consolidation,0.1189,328.33,10.62869042,18.19,707,9.882191780821918,8737,70.5,0,0,0,0
1,debt_consolidation,0.1348,447.8,10.46310334,22.25,687,10.835730594520548,23698,78.7,0,0,0,0
1,credit_card,0.1126,87.09,10.77895629,20.8,702,42.24646117808219,8129,63.0,1,0,0,0
1,debt_consolidation,0.1158,495.21,11.19821472,10.22,752,23.013698630136986,16877,54.4,1,0,0,0
1,all_other,0.1726,751.47,10.77895629,13.38,667,15.471118720547944,0,0.0,1,3,0,0
1,all_other,0.08,156.69,10.98860925,7.12,752,15.53413241917808,13538,48.9,3,0,0,0
1,all_other,0.08,100.28,10.30895266,2.84,762,6.986301369863014,179,0.5,1,0,0,0
1,educational,0.1284,268.95,9.472704636,0.0,717,3.9452054794520546,0,0.0,3,0,0,1
1,debt_consolidation,0.0768,124.77,10.81985828,17.06,782,11.753424657534246,1950,18.7,3,0,0,0
1,debt_consolidation,0.1189,265.32,9.903487553,8.46,712,11.424543378082191,14326,75.4,0,0,0,0
1,all_other,0.1221,59.97,11.00209984,19.82,732,10.191780821917808,16854,96.3,0,0,0,0
1,debt_consolidation,0.1316,337.71,10.73639668,15.47,687,4.602625569863013,4351,33.7,0,0,0,1
1,debt_consolidation,0.1442,275.07,10.89673933,7.0,662,5.342351597260273,14867,57.6,2,0,0,0
1,all_other,0.0963,288.85,11.35045359,7.19,757,7.561529679452055,11,0.1,1,0,0,1
1,all_other,0.1505,173.46,11.35040654,14.04,672,15.04109589041096,9952,97.6,1,0,0,0
1,debt_consolidation,0.1221,283.18,11.08214255,9.18,692,5.424543378082191,9283,72.5,0,0,0,0
1,debt_consolidation,0.1284,268.95,10.71441777,8.32,712,5.7534246575342465,9572,76.6,0,0,0,0
1,credit_card,0.1568,700.04,11.69524702,16.77,677,6.2465753424657535,29799,53.0,3,0,0,0
1,home_improvement,0.1284,282.4,11.938193199999999,0.39,712,22.356050227397258,5714,28.4,3,0,0,0
1,debt_consolidation,0.08,94.01,10.30895266,10.4,742,10.438242008219179,8112,18.2,0,0,0,0
1,credit_card,0.1253,351.4,10.84941475,23.49,697,7.808219178082192,18709,63.9,1,0,0,0
1,all_other,0.1442,120.34,10.22441096,14.67,672,14.383447487671232,10455,95.3,3,1,0,1
1,credit_card,0.1062,162.8,10.08580911,21.6,707,13.150684931506849,6010,41.4,0,1,0,0
1,debt_consolidation,0.1095,523.42,10.621424900000001,17.0,752,11.753424657534246,1850,7.6,1,0,0,0
1,major_purchase,0.1126,262.91,11.00209984,4.46,742,6.986301369863014,4824,47.8,2,0,0,0
1,home_improvement,0.1126,427.23,11.21187442,15.31,742,15.287671232876713,957,16.8,2,0,0,0
1,debt_consolidation,0.1126,657.27,11.40756495,12.15,757,10.35605022739726,5948,56.6,0,0,0,0
1,debt_consolidation,0.0963,385.14,11.08214255,11.76,752,20.958904109589042,54707,50.6,2,0,0,1
1,debt_consolidation,0.1284,470.66,11.88448902,8.88,717,3.041095890410959,2424,15.6,1,0,0,0
1,all_other,0.1284,141.2,10.23466006,10.21,682,11.013698630136986,4002,61.6,2,0,0,1
1,debt_consolidation,0.16699999999999998,497.02,11.15625052,12.75,707,13.93972602739726,65335,66.9,1,0,0,0
1,debt_consolidation,0.1253,284.47,11.14739716,22.05,692,19.232876712328768,33321,83.5,1,0,0,0
1,debt_consolidation,0.0963,320.95,11.22524339,13.79,737,8.383447487671233,21027,17.7,1,0,0,0
1,all_other,0.1284,571.51,10.16585182,7.8,752,36.0,77929,8.3,7,0,0,1
1,credit_card,0.0932,188.49,10.96819829,5.07,737,14.63550228219178,4499,17.8,1,0,0,0
1,debt_consolidation,0.1537,418.16,10.91508846,8.51,672,12.082191780821917,7494,94.9,1,0,0,0
1,all_other,0.1474,207.23,9.85198371,12.32,662,4.8493150684931505,5825,48.5,0,0,0,0
1,all_other,0.1158,495.21,11.71177632,4.34,727,12.986301369863014,13410,20.0,0,0,0,0
1,all_other,0.1568,490.03,11.66992921,6.02,687,8.876712328767123,7755,90.2,1,0,0,0
1,credit_card,0.1158,351.6,10.91508846,9.25,717,19.72591324109589,17808,58.0,2,0,0,0
1,debt_consolidation,0.1253,234.27,11.00209984,6.64,697,15.698515980821917,11391,67.0,1,0,0,0
1,all_other,0.0768,155.96,10.48793532,3.65,797,25.80821917808219,4787,10.8,0,0,0,0
1,credit_card,0.1474,518.06,11.08214255,6.79,687,5.835616438356165,11314,87.0,2,0,0,0
1,debt_consolidation,0.1316,709.18,11.77528973,8.23,702,29.013698630136986,11956,71.1,2,0,1,0
1,debt_consolidation,0.1347,254.42,10.77687078,13.23,677,8.712214610958904,8815,51.0,1,0,0,0
1,all_other,0.1284,47.07,8.494538501000001,17.68,722,5.7534246575342465,0,2.5,3,0,0,0
1,educational,0.1316,135.09,10.30895266,4.28,752,22.684817350684934,2049,9.1,8,0,0,0
1,debt_consolidation,0.1316,337.71,11.35040654,18.31,702,8.876712328767123,16528,22.9,1,0,0,0
1,credit_card,0.1253,602.4,11.53272809,16.42,707,21.534132419178082,11318,35.3,0,0,0,0
1,all_other,0.1221,266.52,10.51604813,6.21,717,4.356050227397261,6883,65.6,0,0,0,0
1,educational,0.1357,203.82,10.30895266,10.84,677,7.315068493150685,3962,56.6,1,0,0,0
1,debt_consolidation,0.1221,399.78,10.85892207,17.12,702,11.424543378082191,15524,29.0,0,0,0,0
1,debt_consolidation,0.0963,288.85,10.68051622,8.77,737,8.794520547945206,15228,60.4,1,0,0,0
1,debt_consolidation,0.1316,371.48,10.91501573,7.62,682,7.314954336986301,10756,69.8,0,0,0,0
1,debt_consolidation,0.1537,261.35,10.71441777,15.84,662,8.794520547945206,5015,85.0,0,0,0,0
1,major_purchase,0.1218,266.4,10.75790288,2.32,762,12.257534246575343,7470,38.3,1,0,0,0
1,credit_card,0.0932,153.35,11.27720313,17.26,742,14.136986301369863,22101,26.8,0,0,0,0
1,small_business,0.2011,623.4,11.00209984,21.34,662,10.849315068493151,13337,59.0,0,1,1,1
1,debt_consolidation,0.1379,391.87,10.645424900000002,10.89,687,10.027397260273972,11637,91.6,1,0,0,0
1,credit_card,0.1126,394.36,10.71441777,17.39,722,7.397146117808219,5079,14.8,2,0,0,0
1,debt_consolidation,0.1095,327.14,10.81977828,22.46,727,11.424543378082191,10593,37.2,0,0,0,0
1,major_purchase,0.1411,328.6,11.40756495,12.72,667,14.547831049315068,11265,39.0,0,2,0,0
1,debt_consolidation,0.1126,230.05,10.98778115,18.2,712,20.46563926849315,42157,86.6,1,0,0,0
1,debt_consolidation,0.0963,224.66,10.81977828,12.77,727,20.054794520547944,13539,68.7,0,0,0,0
1,home_improvement,0.0963,365.88,11.827736199999999,4.21,807,11.671118720547945,58518,0.0,1,0,0,0
1,debt_consolidation,0.1095,327.14,10.81977828,8.9,727,8.712214610958904,6048,26.8,1,0,0,0
1,debt_consolidation,0.1505,312.23,11.0390102,11.3,662,4.8493150684931505,12842,61.7,2,0,0,0
1,debt_consolidation,0.1474,690.74,12.00150548,10.2,712,10.849315068493151,106181,94.1,0,1,0,0
1,small_business,0.1531,417.79,11.20582949,10.39,742,7.6327625561643835,2577,6.3,1,0,0,0
1,debt_consolidation,0.1095,314.06,11.94475983,8.75,732,8.547831049315068,33147,34.9,2,0,0,0
1,debt_consolidation,0.16,351.58,11.35040654,8.6,672,14.301369863013699,9132,36.5,2,0,0,0
1,credit_card,0.1189,182.41,10.66895539,17.94,697,7.72591324109589,5668,76.6,3,1,0,0
1,all_other,0.0963,353.04,10.83958091,19.48,737,7.972602739726027,1100,7.7,1,0,0,0
1,all_other,0.1126,427.23,11.3736634,18.36,732,5.671118720547946,5730,10.8,1,0,0,0
1,debt_consolidation,0.1189,782.67,10.91501573,16.21,737,13.725913241095888,29276,71.5,0,0,0,0
1,debt_consolidation,0.1189,265.32,10.59663473,15.69,717,7.232876712328767,7131,93.8,0,0,0,0
1,debt_consolidation,0.07400000000000001,139.77,11.37198383,14.18,797,13.53413241917808,5254,11.6,0,0,0,0
1,all_other,0.1189,497.46,11.18996158,11.85,752,5.917808219178082,1281,2.3,4,0,0,0
1,debt_consolidation,0.1114,173.86,11.51292546,8.47,742,13.413698630136986,73258,89.9,1,0,0,0
1,debt_consolidation,0.0963,481.42,10.87812266,10.87,782,17.91780821917808,17040,39.4,2,0,0,0
1,debt_consolidation,0.1411,444.98,11.09741002,17.51,682,15.53413241917808,22388,91.3,3,2,0,0
1,debt_consolidation,0.1316,439.02,10.81977828,9.53,687,5.095890410958904,13472,80.7,0,0,0,0
1,debt_consolidation,0.1253,589.01,11.05564061,10.05,737,16.520433789041096,51054,58.8,1,0,0,0
1,debt_consolidation,0.1316,351.21,11.35040654,6.73,682,11.753424657534246,4611,30.7,0,1,0,0
1,all_other,0.0932,47.93,10.81552927,18.2,722,10.191780821917808,1498,6.7,1,0,0,0
1,credit_card,0.1853,910.44,11.69524702,24.97,672,11.753424657534246,96565,88.9,0,0,0,0
